generatedAt,sourceType,sourceTitle,sourceUrl,sourceDate,articleId,matchedHeroCount,emittedRowCount,confidence,notes
2026-05-21T23:47:19.390Z,official_patch_note,11.2d Hotfix,https://playeternalreturn.com/posts/news/3598?hl=en-US,2026-05-20T02:53:00.000000Z,3598,1,1,high_for_patch_delta,Official Eternal Return patch note scanned for missing-damage heroes.
2026-05-21T23:47:19.390Z,official_patch_note,11.2c Hotfix,https://playeternalreturn.com/posts/news/3595?hl=en-US,2026-05-19T08:04:00.000000Z,3595,1,2,high_for_patch_delta,Official Eternal Return patch note scanned for missing-damage heroes.
2026-05-21T23:47:19.390Z,official_patch_note,11.2b Hotfix,https://playeternalreturn.com/posts/news/3589?hl=en-US,2026-05-15T09:27:00.000000Z,3589,0,0,none,Scanned official patch note; no damage-related missing-hero snippet emitted.
2026-05-21T23:47:19.390Z,official_patch_note,11.2a Hotfix,https://playeternalreturn.com/posts/news/3587?hl=en-US,2026-05-15T07:52:00.000000Z,3587,1,1,high_for_patch_delta,Official Eternal Return patch note scanned for missing-damage heroes.
2026-05-21T23:47:19.390Z,official_patch_note,"[Edited] PATCH NOTES 11.2 - MAY 14TH, 2026",https://playeternalreturn.com/posts/news/3572?hl=en-US,2026-05-13T08:00:00.000000Z,3572,39,61,high_for_patch_delta,Official Eternal Return patch note scanned for missing-damage heroes.
2026-05-21T23:47:19.390Z,official_patch_note,11.1b Hotfix,https://playeternalreturn.com/posts/news/3570?hl=en-US,2026-05-08T09:36:00.000000Z,3570,0,0,none,Scanned official patch note; no damage-related missing-hero snippet emitted.
2026-05-21T23:47:19.390Z,official_patch_note,11.1a Hotfix,https://playeternalreturn.com/posts/news/3568?hl=en-US,2026-05-08T05:51:00.000000Z,3568,2,2,high_for_patch_delta,Official Eternal Return patch note scanned for missing-damage heroes.
2026-05-21T23:47:19.390Z,official_patch_note,"PATCH NOTES 11.1 - MAY 7TH, 2026",https://playeternalreturn.com/posts/news/3555?hl=en-US,2026-05-06T08:00:00.000000Z,3555,5,7,high_for_patch_delta,Official Eternal Return patch note scanned for missing-damage heroes.
2026-05-21T23:47:19.390Z,official_patch_note,11.0d Hotfix,https://playeternalreturn.com/posts/news/3554?hl=en-US,2026-05-04T09:07:00.000000Z,3554,0,0,none,Scanned official patch note; no damage-related missing-hero snippet emitted.
2026-05-21T23:47:19.390Z,official_patch_note,11.0c Hotfix,https://playeternalreturn.com/posts/news/3549?hl=en-US,2026-05-01T08:31:00.000000Z,3549,0,0,none,Scanned official patch note; no damage-related missing-hero snippet emitted.
2026-05-21T23:47:19.390Z,official_patch_note,11.0b Hotfix,https://playeternalreturn.com/posts/news/3547?hl=en-US,2026-04-30T12:40:00.000000Z,3547,0,0,none,Scanned official patch note; no damage-related missing-hero snippet emitted.
2026-05-21T23:47:19.390Z,official_patch_note,11.0a Hotfix,https://playeternalreturn.com/posts/news/3544?hl=en-US,2026-04-30T11:27:00.000000Z,3544,0,0,none,Scanned official patch note; no damage-related missing-hero snippet emitted.
2026-05-21T23:47:19.390Z,official_patch_note,"PATCH NOTES 11.0 PART 2: Characters & Items - APRIL 30TH, 2026",https://playeternalreturn.com/posts/news/3531?hl=en-US,2026-04-29T08:00:10.000000Z,3531,1,1,high_for_patch_delta,Official Eternal Return patch note scanned for missing-damage heroes.
2026-05-21T23:47:19.390Z,official_patch_note,"PATCH NOTES 11.0 PART 1 - APRIL 30TH, 2026",https://playeternalreturn.com/posts/news/3530?hl=en-US,2026-04-29T08:00:00.000000Z,3530,0,0,none,Scanned official patch note; no damage-related missing-hero snippet emitted.
2026-05-21T23:47:19.390Z,official_patch_note,10.7c Hotfix,https://playeternalreturn.com/posts/news/3511?hl=en-US,2026-04-17T06:10:00.000000Z,3511,0,0,none,Scanned official patch note; no damage-related missing-hero snippet emitted.
2026-05-21T23:47:19.390Z,official_patch_note,10.7b Hotfix,https://playeternalreturn.com/posts/news/3509?hl=en-US,2026-04-16T14:36:00.000000Z,3509,0,0,none,Scanned official patch note; no damage-related missing-hero snippet emitted.
2026-05-21T23:47:19.390Z,official_patch_note,10.7a Hotfix,https://playeternalreturn.com/posts/news/3508?hl=en-US,2026-04-16T10:50:00.000000Z,3508,0,0,none,Scanned official patch note; no damage-related missing-hero snippet emitted.
2026-05-21T23:47:19.390Z,official_patch_note,"PATCH NOTES 10.7 - APRIL 16TH, 2026",https://playeternalreturn.com/posts/news/3504?hl=en-US,2026-04-15T08:00:00.000000Z,3504,29,40,high_for_patch_delta,Official Eternal Return patch note scanned for missing-damage heroes.
2026-05-21T23:47:19.390Z,official_patch_note,10.6d Hotfix,https://playeternalreturn.com/posts/news/3502?hl=en-US,2026-04-10T05:00:00.000000Z,3502,0,0,none,Scanned official patch note; no damage-related missing-hero snippet emitted.
2026-05-21T23:47:19.390Z,official_patch_note,10.6c Hotfix,https://playeternalreturn.com/posts/news/3496?hl=en-US,2026-04-06T06:57:00.000000Z,3496,0,0,none,Scanned official patch note; no damage-related missing-hero snippet emitted.
2026-05-21T23:47:19.390Z,official_patch_note,10.6b Hotfix,https://playeternalreturn.com/posts/news/3494?hl=en-US,2026-04-04T02:08:00.000000Z,3494,0,0,none,Scanned official patch note; no damage-related missing-hero snippet emitted.
2026-05-21T23:47:19.390Z,official_patch_note,10.6a Hotfix,https://playeternalreturn.com/posts/news/3487?hl=en-US,2026-04-03T03:17:00.000000Z,3487,0,0,none,Scanned official patch note; no damage-related missing-hero snippet emitted.
2026-05-21T23:47:19.390Z,official_patch_note,"PATCH NOTES 10.6 - APRIL 2ND, 2026",https://playeternalreturn.com/posts/news/3480?hl=en-US,2026-04-01T08:00:00.000000Z,3480,44,56,high_for_patch_delta,Official Eternal Return patch note scanned for missing-damage heroes.
2026-05-21T23:47:19.390Z,official_patch_note,10.5a Hotfix,https://playeternalreturn.com/posts/news/3457?hl=en-US,2026-03-24T05:36:00.000000Z,3457,1,2,high_for_patch_delta,Official Eternal Return patch note scanned for missing-damage heroes.
2026-05-21T23:47:19.390Z,official_patch_note,"PATCH NOTES 10.5 - March 19TH, 2026",https://playeternalreturn.com/posts/news/3444?hl=en-US,2026-03-18T08:00:00.000000Z,3444,53,76,high_for_patch_delta,Official Eternal Return patch note scanned for missing-damage heroes.
2026-05-21T23:47:19.390Z,official_patch_note,10.4d Hotfix,https://playeternalreturn.com/posts/news/3431?hl=en-US,2026-03-11T02:05:00.000000Z,3431,0,0,none,Scanned official patch note; no damage-related missing-hero snippet emitted.
2026-05-21T23:47:19.390Z,official_patch_note,10.4c Hotfix,https://playeternalreturn.com/posts/news/3429?hl=en-US,2026-03-09T09:59:00.000000Z,3429,0,0,none,Scanned official patch note; no damage-related missing-hero snippet emitted.
2026-05-21T23:47:19.390Z,official_patch_note,10.4b Hotfix,https://playeternalreturn.com/posts/news/3423?hl=en-US,2026-03-06T08:37:00.000000Z,3423,0,0,none,Scanned official patch note; no damage-related missing-hero snippet emitted.
2026-05-21T23:47:19.390Z,official_patch_note,10.4a Hotfix,https://playeternalreturn.com/posts/news/3418?hl=en-US,2026-03-05T12:30:00.000000Z,3418,0,0,none,Scanned official patch note; no damage-related missing-hero snippet emitted.
2026-05-21T23:47:19.390Z,official_patch_note,"[Edited] PATCH NOTES 10.4 - March 5TH, 2026",https://playeternalreturn.com/posts/news/3406?hl=en-US,2026-03-04T08:00:00.000000Z,3406,23,36,high_for_patch_delta,Official Eternal Return patch note scanned for missing-damage heroes.
2026-05-21T23:47:19.390Z,official_patch_note,10.3a Hotfix,https://playeternalreturn.com/posts/news/3388?hl=en-US,2026-02-20T03:35:00.000000Z,3388,0,0,none,Scanned official patch note; no damage-related missing-hero snippet emitted.
2026-05-21T23:47:19.390Z,official_patch_note,"PATCH NOTES 10.3 - February 19TH, 2026",https://playeternalreturn.com/posts/news/3374?hl=en-US,2026-02-13T13:00:00.000000Z,3374,26,46,high_for_patch_delta,Official Eternal Return patch note scanned for missing-damage heroes.
2026-05-21T23:47:19.390Z,official_patch_note,10.2c Hotfix,https://playeternalreturn.com/posts/news/3356?hl=en-US,2026-02-10T05:52:45.000000Z,3356,1,1,high_for_patch_delta,Official Eternal Return patch note scanned for missing-damage heroes.
2026-05-21T23:47:19.390Z,official_patch_note,10.2b Hotfix,https://playeternalreturn.com/posts/news/3352?hl=en-US,2026-02-06T06:02:00.000000Z,3352,0,0,none,Scanned official patch note; no damage-related missing-hero snippet emitted.
2026-05-21T23:47:19.390Z,official_patch_note,10.2a Hotfix,https://playeternalreturn.com/posts/news/3353?hl=en-US,2026-02-05T14:01:00.000000Z,3353,0,0,none,Scanned official patch note; no damage-related missing-hero snippet emitted.
2026-05-21T23:47:19.390Z,official_patch_note,"[Edited] PATCH NOTES 10.2 - February 5TH, 2026",https://playeternalreturn.com/posts/news/3340?hl=en-US,2026-02-04T08:00:00.000000Z,3340,24,32,high_for_patch_delta,Official Eternal Return patch note scanned for missing-damage heroes.
2026-05-21T23:47:19.390Z,official_patch_note,"[Edited] PATCH NOTES 10.1 - JANUARY 29TH, 2026",https://playeternalreturn.com/posts/news/3327?hl=en-US,2026-01-28T08:00:00.000000Z,3327,12,21,high_for_patch_delta,Official Eternal Return patch note scanned for missing-damage heroes.
2026-05-21T23:47:19.390Z,official_patch_note,10.0b Hotfix,https://playeternalreturn.com/posts/news/3324?hl=en-US,2026-01-26T03:24:40.000000Z,3324,0,0,none,Scanned official patch note; no damage-related missing-hero snippet emitted.
2026-05-21T23:47:19.390Z,official_patch_note,10.0a Hotfix,https://playeternalreturn.com/posts/news/3321?hl=en-US,2026-01-23T06:44:50.000000Z,3321,1,2,high_for_patch_delta,Official Eternal Return patch note scanned for missing-damage heroes.
2026-05-21T23:47:19.390Z,official_patch_note,"PATCH NOTES 10.0 PART 2: Characters & Items - JANUARY 22ND, 2026",https://playeternalreturn.com/posts/news/3306?hl=en-US,2026-01-21T08:00:10.000000Z,3306,34,65,high_for_patch_delta,Official Eternal Return patch note scanned for missing-damage heroes.
2026-05-21T23:47:19.390Z,official_patch_note,"PATCH NOTES 10.0 PART 1 - JANUARY 22ND, 2026",https://playeternalreturn.com/posts/news/3305?hl=en-US,2026-01-21T08:00:00.000000Z,3305,0,0,none,Scanned official patch note; no damage-related missing-hero snippet emitted.
2026-05-21T23:47:19.390Z,official_patch_note,"PATCH NOTES 9.7 - JANUARY 8TH, 2026",https://playeternalreturn.com/posts/news/3275?hl=en-US,2026-01-07T08:00:00.000000Z,3275,28,34,high_for_patch_delta,Official Eternal Return patch note scanned for missing-damage heroes.
2026-05-21T23:47:19.390Z,official_patch_note,9.6d Hotfix,https://playeternalreturn.com/posts/news/3270?hl=en-US,2025-12-30T06:28:00.000000Z,3270,0,0,none,Scanned official patch note; no damage-related missing-hero snippet emitted.
2026-05-21T23:47:19.390Z,official_patch_note,9.6c Hotfix,https://playeternalreturn.com/posts/news/3257?hl=en-US,2025-12-24T09:50:00.000000Z,3257,0,0,none,Scanned official patch note; no damage-related missing-hero snippet emitted.
2026-05-21T23:47:19.390Z,official_patch_note,9.6b Hotfix,https://playeternalreturn.com/posts/news/3255?hl=en-US,2025-12-24T07:25:00.000000Z,3255,0,0,none,Scanned official patch note; no damage-related missing-hero snippet emitted.
2026-05-21T23:47:19.390Z,official_patch_note,9.6a Hotfix,https://playeternalreturn.com/posts/news/3253?hl=en-US,2025-12-23T06:58:00.000000Z,3253,0,0,none,Scanned official patch note; no damage-related missing-hero snippet emitted.
2026-05-21T23:47:19.390Z,official_patch_note,"PATCH NOTES 9.6 - DECEMBER 23RD, 2025",https://playeternalreturn.com/posts/news/3242?hl=en-US,2025-12-22T08:00:00.000000Z,3242,31,39,high_for_patch_delta,Official Eternal Return patch note scanned for missing-damage heroes.
2026-05-21T23:47:19.390Z,official_patch_note,9.5c Hotfix,https://playeternalreturn.com/posts/news/3229?hl=en-US,2025-12-16T05:28:00.000000Z,3229,1,2,high_for_patch_delta,Official Eternal Return patch note scanned for missing-damage heroes.
2026-05-21T23:47:19.390Z,official_patch_note,9.5b Hotfix,https://playeternalreturn.com/posts/news/3225?hl=en-US,2025-12-12T05:42:00.000000Z,3225,0,0,none,Scanned official patch note; no damage-related missing-hero snippet emitted.
2026-05-21T23:47:19.390Z,official_patch_note,9.5a Hotfix,https://playeternalreturn.com/posts/news/3224?hl=en-US,2025-12-11T12:11:00.000000Z,3224,0,0,none,Scanned official patch note; no damage-related missing-hero snippet emitted.
2026-05-21T23:47:19.390Z,official_patch_note,"[Edited] PATCH NOTES 9.5 - DECEMBER 11TH, 2025",https://playeternalreturn.com/posts/news/3209?hl=en-US,2025-12-10T08:00:00.000000Z,3209,29,38,high_for_patch_delta,Official Eternal Return patch note scanned for missing-damage heroes.
2026-05-21T23:47:19.390Z,official_patch_note,9.4a Hotfix,https://playeternalreturn.com/posts/news/3196?hl=en-US,2025-11-28T03:43:00.000000Z,3196,0,0,none,Scanned official patch note; no damage-related missing-hero snippet emitted.
2026-05-21T23:47:19.390Z,official_patch_note,"PATCH NOTES 9.4 - NOVEMBER 27TH, 2025",https://playeternalreturn.com/posts/news/3182?hl=en-US,2025-11-26T08:00:00.000000Z,3182,62,101,high_for_patch_delta,Official Eternal Return patch note scanned for missing-damage heroes.
2026-05-21T23:47:19.390Z,official_patch_note,9.3a Hotfix,https://playeternalreturn.com/posts/news/3172?hl=en-US,2025-11-14T05:30:00.000000Z,3172,0,0,none,Scanned official patch note; no damage-related missing-hero snippet emitted.
2026-05-21T23:47:19.390Z,official_patch_note,"PATCH NOTES 9.3 - NOVEMBER 13TH, 2025",https://playeternalreturn.com/posts/news/3163?hl=en-US,2025-11-12T08:00:00.000000Z,3163,32,42,high_for_patch_delta,Official Eternal Return patch note scanned for missing-damage heroes.
2026-05-21T23:47:19.390Z,official_patch_note,9.2c Hotfix,https://playeternalreturn.com/posts/news/3149?hl=en-US,2025-11-04T07:21:00.000000Z,3149,0,0,none,Scanned official patch note; no damage-related missing-hero snippet emitted.
2026-05-21T23:47:19.390Z,official_patch_note,9.2b Hotfix,https://playeternalreturn.com/posts/news/3140?hl=en-US,2025-10-31T06:05:30.000000Z,3140,0,0,none,Scanned official patch note; no damage-related missing-hero snippet emitted.
2026-05-21T23:47:19.390Z,official_patch_note,9.2a Hotfix,https://playeternalreturn.com/posts/news/3137?hl=en-US,2025-10-30T08:59:00.000000Z,3137,0,0,none,Scanned official patch note; no damage-related missing-hero snippet emitted.
2026-05-21T23:47:19.390Z,official_patch_note,"PATCH NOTES 9.2 - OCTOBER 30TH, 2025",https://playeternalreturn.com/posts/news/3127?hl=en-US,2025-10-29T08:00:00.000000Z,3127,24,28,high_for_patch_delta,Official Eternal Return patch note scanned for missing-damage heroes.
2026-05-21T23:47:19.390Z,official_patch_note,9.1a Hotfix,https://playeternalreturn.com/posts/news/3124?hl=en-US,2025-10-24T02:36:00.000000Z,3124,0,0,none,Scanned official patch note; no damage-related missing-hero snippet emitted.
2026-05-21T23:47:19.390Z,official_patch_note,"PATCH NOTES 9.1 - OCTOBER 23RD, 2025",https://playeternalreturn.com/posts/news/3111?hl=en-US,2025-10-22T08:00:00.000000Z,3111,19,29,high_for_patch_delta,Official Eternal Return patch note scanned for missing-damage heroes.
2026-05-21T23:47:19.390Z,official_patch_note,9.0b Hotfix,https://playeternalreturn.com/posts/news/3107?hl=en-US,2025-10-20T10:06:00.000000Z,3107,0,0,none,Scanned official patch note; no damage-related missing-hero snippet emitted.
2026-05-21T23:47:19.390Z,official_patch_note,9.0a Hotfix,https://playeternalreturn.com/posts/news/3098?hl=en-US,2025-10-17T09:52:00.000000Z,3098,1,1,high_for_patch_delta,Official Eternal Return patch note scanned for missing-damage heroes.
2026-05-21T23:47:19.390Z,official_patch_note,"PATCH NOTES 9.0 PART 2: Characters & Items - OCTOBER 16TH, 2025",https://playeternalreturn.com/posts/news/3085?hl=en-US,2025-10-15T08:01:00.000000Z,3085,5,7,high_for_patch_delta,Official Eternal Return patch note scanned for missing-damage heroes.
2026-05-21T23:47:19.390Z,official_patch_note,"PATCH NOTES 9.0 PART 1 - OCTOBER 16TH, 2025",https://playeternalreturn.com/posts/news/3084?hl=en-US,2025-10-15T08:00:00.000000Z,3084,0,0,none,Scanned official patch note; no damage-related missing-hero snippet emitted.
2026-05-21T23:47:19.390Z,official_patch_note,8.7a Hotfix,https://playeternalreturn.com/posts/news/3074?hl=en-US,2025-10-03T09:10:00.000000Z,3074,0,0,none,Scanned official patch note; no damage-related missing-hero snippet emitted.
2026-05-21T23:47:19.390Z,official_patch_note,"PATCH NOTES 8.7 - OCTOBER 1ST, 2025",https://playeternalreturn.com/posts/news/3055?hl=en-US,2025-09-30T08:00:00.000000Z,3055,34,46,high_for_patch_delta,Official Eternal Return patch note scanned for missing-damage heroes.
2026-05-21T23:47:19.390Z,official_patch_note,8.6a Hotfix,https://playeternalreturn.com/posts/news/3042?hl=en-US,2025-09-23T06:15:00.000000Z,3042,4,5,high_for_patch_delta,Official Eternal Return patch note scanned for missing-damage heroes.
2026-05-21T23:47:19.390Z,official_patch_note,"PATCH NOTES 8.6 - SEPTEMBER 18TH, 2025",https://playeternalreturn.com/posts/news/3030?hl=en-US,2025-09-17T08:00:00.000000Z,3030,32,66,high_for_patch_delta,Official Eternal Return patch note scanned for missing-damage heroes.
2026-05-21T23:47:19.390Z,official_patch_note,8.5d Hotfix,https://playeternalreturn.com/posts/news/3025?hl=en-US,2025-09-11T01:36:00.000000Z,3025,0,0,none,Scanned official patch note; no damage-related missing-hero snippet emitted.
2026-05-21T23:47:19.390Z,official_patch_note,8.5c Hotfix,https://playeternalreturn.com/posts/news/3016?hl=en-US,2025-09-09T06:34:00.000000Z,3016,0,0,none,Scanned official patch note; no damage-related missing-hero snippet emitted.
2026-05-21T23:47:19.390Z,official_patch_note,8.5b Hotfix,https://playeternalreturn.com/posts/news/3015?hl=en-US,2025-09-04T11:57:00.000000Z,3015,0,0,none,Scanned official patch note; no damage-related missing-hero snippet emitted.
2026-05-21T23:47:19.390Z,official_patch_note,8.5a Hotfix,https://playeternalreturn.com/posts/news/3014?hl=en-US,2025-09-04T08:57:00.000000Z,3014,0,0,none,Scanned official patch note; no damage-related missing-hero snippet emitted.
2026-05-21T23:47:19.390Z,official_patch_note,"PATCH NOTES 8.5 - SEPTEMBER 4TH, 2025",https://playeternalreturn.com/posts/news/3000?hl=en-US,2025-09-03T08:00:00.000000Z,3000,38,59,high_for_patch_delta,Official Eternal Return patch note scanned for missing-damage heroes.
2026-05-21T23:47:19.390Z,official_patch_note,8.4d Hotfix,https://playeternalreturn.com/posts/news/2986?hl=en-US,2025-08-27T07:43:00.000000Z,2986,18,29,high_for_patch_delta,Official Eternal Return patch note scanned for missing-damage heroes.
2026-05-21T23:47:19.390Z,official_patch_note,8.4c Hotfix - Lone Wolf Temporily Disabled,https://playeternalreturn.com/posts/news/2972?hl=en-US,2025-08-22T12:39:00.000000Z,2972,0,0,none,Scanned official patch note; no damage-related missing-hero snippet emitted.
2026-05-21T23:47:19.390Z,official_patch_note,8.4b Hotfix,https://playeternalreturn.com/posts/news/2970?hl=en-US,2025-08-22T11:36:00.000000Z,2970,0,0,none,Scanned official patch note; no damage-related missing-hero snippet emitted.
2026-05-21T23:47:19.390Z,official_patch_note,8.4a Hotfix,https://playeternalreturn.com/posts/news/2964?hl=en-US,2025-08-22T07:30:00.000000Z,2964,26,32,high_for_patch_delta,Official Eternal Return patch note scanned for missing-damage heroes.
2026-05-21T23:47:19.390Z,official_patch_note,"PATCH NOTES 8.4 PART 2: LONE WOLF - AUGUST 21ST, 2025",https://playeternalreturn.com/posts/news/2953?hl=en-US,2025-08-20T08:01:00.000000Z,2953,0,0,none,Scanned official patch note; no damage-related missing-hero snippet emitted.
2026-05-21T23:47:19.390Z,official_patch_note,"PATCH NOTES 8.4 PART 1 - AUGUST 21ST, 2025",https://playeternalreturn.com/posts/news/2952?hl=en-US,2025-08-20T08:00:00.000000Z,2952,26,34,high_for_patch_delta,Official Eternal Return patch note scanned for missing-damage heroes.
2026-05-21T23:47:19.390Z,official_patch_note,8.3c Hotfix,https://playeternalreturn.com/posts/news/2940?hl=en-US,2025-08-11T11:04:00.000000Z,2940,0,0,none,Scanned official patch note; no damage-related missing-hero snippet emitted.
2026-05-21T23:47:19.390Z,official_patch_note,8.3b Hotfix,https://playeternalreturn.com/posts/news/2933?hl=en-US,2025-08-08T07:09:00.000000Z,2933,5,6,high_for_patch_delta,Official Eternal Return patch note scanned for missing-damage heroes.
2026-05-21T23:47:19.390Z,official_patch_note,[Edited] 8.3a Hotfix,https://playeternalreturn.com/posts/news/2928?hl=en-US,2025-08-07T10:07:00.000000Z,2928,0,0,none,Scanned official patch note; no damage-related missing-hero snippet emitted.
2026-05-21T23:47:19.390Z,official_patch_note,"PATCH NOTES 8.3 - AUGUST 7TH, 2025",https://playeternalreturn.com/posts/news/2916?hl=en-US,2025-08-06T08:00:00.000000Z,2916,29,38,high_for_patch_delta,Official Eternal Return patch note scanned for missing-damage heroes.
2026-05-21T23:47:19.390Z,official_patch_note,8.2e Hotfix,https://playeternalreturn.com/posts/news/2910?hl=en-US,2025-08-01T03:20:00.000000Z,2910,0,0,none,Scanned official patch note; no damage-related missing-hero snippet emitted.
2026-05-21T23:47:19.390Z,official_patch_note,8.2d Hotfix,https://playeternalreturn.com/posts/news/2905?hl=en-US,2025-07-29T05:13:00.000000Z,2905,0,0,none,Scanned official patch note; no damage-related missing-hero snippet emitted.
2026-05-21T23:47:19.390Z,official_patch_note,8.2c Hotfix,https://playeternalreturn.com/posts/news/2904?hl=en-US,2025-07-28T08:07:00.000000Z,2904,2,2,high_for_patch_delta,Official Eternal Return patch note scanned for missing-damage heroes.
2026-05-21T23:47:19.390Z,official_patch_note,8.2b Hotfix,https://playeternalreturn.com/posts/news/2897?hl=en-US,2025-07-25T05:10:00.000000Z,2897,1,1,high_for_patch_delta,Official Eternal Return patch note scanned for missing-damage heroes.
2026-05-21T23:47:19.390Z,official_patch_note,8.2a Hotfix,https://playeternalreturn.com/posts/news/2896?hl=en-US,2025-07-24T10:33:00.000000Z,2896,0,0,none,Scanned official patch note; no damage-related missing-hero snippet emitted.
2026-05-21T23:47:19.390Z,official_patch_note,"[Edited] PATCH NOTES 8.2 - JULY 24TH, 2025",https://playeternalreturn.com/posts/news/2885?hl=en-US,2025-07-23T08:00:00.000000Z,2885,24,30,high_for_patch_delta,Official Eternal Return patch note scanned for missing-damage heroes.
2026-05-21T23:47:19.390Z,official_patch_note,8.1c Hotfix,https://playeternalreturn.com/posts/news/2879?hl=en-US,2025-07-21T09:18:00.000000Z,2879,1,6,high_for_patch_delta,Official Eternal Return patch note scanned for missing-damage heroes.
2026-05-21T23:47:19.390Z,official_patch_note,8.1b Hotfix,https://playeternalreturn.com/posts/news/2875?hl=en-US,2025-07-19T06:59:00.000000Z,2875,2,6,high_for_patch_delta,Official Eternal Return patch note scanned for missing-damage heroes.
2026-05-21T23:47:19.390Z,official_patch_note,8.1a Hotfix,https://playeternalreturn.com/posts/news/2867?hl=en-US,2025-07-18T07:46:00.000000Z,2867,3,3,high_for_patch_delta,Official Eternal Return patch note scanned for missing-damage heroes.
2026-05-21T23:47:19.390Z,official_patch_note,"PATCH NOTES 8.1 - JULY 17TH, 2025",https://playeternalreturn.com/posts/news/2852?hl=en-US,2025-07-16T08:00:00.000000Z,2852,18,24,high_for_patch_delta,Official Eternal Return patch note scanned for missing-damage heroes.
2026-05-21T23:47:19.390Z,official_patch_note,8.0c Hotfix,https://playeternalreturn.com/posts/news/2844?hl=en-US,2025-07-11T09:55:00.000000Z,2844,5,13,high_for_patch_delta,Official Eternal Return patch note scanned for missing-damage heroes.
2026-05-21T23:47:19.390Z,official_patch_note,8.0b Hotfix,https://playeternalreturn.com/posts/news/2841?hl=en-US,2025-07-10T12:55:00.000000Z,2841,0,0,none,Scanned official patch note; no damage-related missing-hero snippet emitted.
2026-05-21T23:47:19.390Z,official_patch_note,8.0a Hotfix,https://playeternalreturn.com/posts/news/2839?hl=en-US,2025-07-10T10:00:00.000000Z,2839,0,0,none,Scanned official patch note; no damage-related missing-hero snippet emitted.
2026-05-21T23:47:19.390Z,official_patch_note,Patch Notes Part.2 - Characters & Items (2025.07.10),https://playeternalreturn.com/posts/news/2828?hl=en-US,2025-07-09T08:01:00.000000Z,2828,9,22,high_for_patch_delta,Official Eternal Return patch note scanned for missing-damage heroes.
2026-05-21T23:47:19.390Z,official_patch_note,"PATCH NOTES 8.0 PART 1 - JULY 10TH, 2025",https://playeternalreturn.com/posts/news/2827?hl=en-US,2025-07-09T08:00:00.000000Z,2827,0,0,none,Scanned official patch note; no damage-related missing-hero snippet emitted.
2026-05-21T23:47:19.390Z,official_patch_note,1.50a Hotfix,https://playeternalreturn.com/posts/news/2807?hl=en-US,2025-06-26T10:18:00.000000Z,2807,0,0,none,Scanned official patch note; no damage-related missing-hero snippet emitted.
2026-05-21T23:47:19.390Z,official_patch_note,"[Edited] PATCH NOTES 1.50 - June 26th, 2025",https://playeternalreturn.com/posts/news/2790?hl=en-US,2025-06-25T08:00:00.000000Z,2790,24,30,high_for_patch_delta,Official Eternal Return patch note scanned for missing-damage heroes.
2026-05-21T23:47:19.390Z,official_patch_note,1.49b Hotfix,https://playeternalreturn.com/posts/news/2786?hl=en-US,2025-06-20T05:04:00.000000Z,2786,0,0,none,Scanned official patch note; no damage-related missing-hero snippet emitted.
2026-05-21T23:47:19.390Z,official_patch_note,1.49a Hotfix,https://playeternalreturn.com/posts/news/2770?hl=en-US,2025-06-12T09:20:00.000000Z,2770,0,0,none,Scanned official patch note; no damage-related missing-hero snippet emitted.
2026-05-21T23:47:19.390Z,official_patch_note,"[Edited] PATCH NOTES 1.49 - June 12th, 2025",https://playeternalreturn.com/posts/news/2765?hl=en-US,2025-06-11T08:00:00.000000Z,2765,36,54,high_for_patch_delta,Official Eternal Return patch note scanned for missing-damage heroes.
